query_id	hit_id	cobertura_query	cobertura_hit	porcentaje_identidad
VFG046551(gb|WP_012429861)	0	0.0	0.0	0.0
VFG046553(gb|WP_003021808)	0	0.0	0.0	0.0
VFG046554(gb|WP_003027314)	0	0.0	0.0	0.0
VFG046555(gb|WP_014547407)	0	0.0	0.0	0.0
VFG046557(gb|WP_014549184)	0	0.0	0.0	0.0
VFG046561(gb|WP_013921869)	0	0.0	0.0	0.0
VFG046562(gb|WP_003040620)	0	0.0	0.0	0.0
VFG046563(gb|WP_012280444)	0	0.0	0.0	0.0
VFG046569(gb|WP_003017204)	0	0.0	0.0	0.0
VFG046571(gb|WP_014548903)	NC_002745.2_prot_WP_001033876.1_305	75.25773195876289	49.32432432432432	25.34246575342466
VFG046574(gb|WP_014550209)	0	0.0	0.0	0.0
VFG046578(gb|WP_014714692)	0	0.0	0.0	0.0
VFG046579(gb|WP_013922425)	0	0.0	0.0	0.0
VFG046580(gb|WP_003034136)	NC_002745.2_prot_WP_001033876.1_305	96.78714859437751	81.41891891891892	32.780082987551864
VFG046581(gb|WP_011579039)	NC_002745.2_prot_WP_001033876.1_305	97.57085020242914	81.41891891891892	31.950207468879665
VFG046582(gb|WP_003023398)	NC_002745.2_prot_WP_001033876.1_305	97.57085020242914	81.41891891891892	32.365145228215766
VFG046584(gb|WP_014548124)	NC_002745.2_prot_WP_001033876.1_305	96.3855421686747	81.08108108108108	32.5
VFG046585(gb|WP_014549885)	NC_002745.2_prot_WP_001033876.1_305	96.78714859437751	81.41891891891892	32.365145228215766
VFG046589(gb|WP_013922980)	NC_002745.2_prot_WP_001033876.1_305	96.76113360323887	80.74324324324324	32.63598326359833
VFG046590(gb|WP_003039335)	0	0.0	0.0	0.0
VFG046591(gb|WP_003015892)	0	0.0	0.0	0.0
VFG046595(gb|WP_003021189)	0	0.0	0.0	0.0
VFG046596(gb|WP_044247381)	0	0.0	0.0	0.0
VFG046599(gb|WP_043024553)	0	0.0	0.0	0.0
VFG046603(gb|WP_003016724)	NC_002745.2_prot_WP_000164332.1_1138	95.4954954954955	99.06542056074767	37.264150943396224
VFG046604(gb|WP_012280804)	NC_002745.2_prot_WP_000164332.1_1138	95.4954954954955	99.06542056074767	37.264150943396224
VFG046607(gb|WP_011648739)	NC_002745.2_prot_WP_000164332.1_1138	95.4954954954955	99.06542056074767	37.264150943396224
VFG046610(gb|WP_003020688)	NC_002745.2_prot_WP_000164332.1_1138	95.4954954954955	99.06542056074767	37.264150943396224
VFG046612(gb|WP_014548584)	NC_002745.2_prot_WP_000164332.1_1138	95.4954954954955	99.06542056074767	37.735849056603776
VFG046619(gb|WP_041257519)	NC_002745.2_prot_WP_000164332.1_1138	95.4954954954955	99.06542056074767	36.32075471698113
VFG046620(gb|WP_013922870)	NC_002745.2_prot_WP_000164332.1_1138	95.4954954954955	99.06542056074767	37.735849056603776
VFG046621(gb|WP_003039944)	0	0.0	0.0	0.0
VFG046622(gb|WP_012280805)	0	0.0	0.0	0.0
VFG046623(gb|WP_003025498)	0	0.0	0.0	0.0
VFG046624(gb|WP_003016722)	0	0.0	0.0	0.0
VFG046626(gb|WP_012429568)	0	0.0	0.0	0.0
VFG046628(gb|WP_003020689)	0	0.0	0.0	0.0
VFG046630(gb|WP_044247433)	0	0.0	0.0	0.0
VFG046633(gb|WP_043024564)	0	0.0	0.0	0.0
VFG046637(gb|WP_041263711)	0	0.0	0.0	0.0
VFG046638(gb|WP_003034368)	NC_002745.2_prot_WP_001793242.1_121	100.0	103.9877300613497	28.023598820058996
VFG046638(gb|WP_003034368)	NC_002745.2_prot_WP_000723301.1_540	104.71976401179941	110.59190031152649	23.380281690140844
VFG046639(gb|WP_004287497)	NC_002745.2_prot_WP_001793242.1_121	97.34513274336283	101.22699386503066	30.606060606060602
VFG046640(gb|WP_003016720)	NC_002745.2_prot_WP_001793242.1_121	100.0	103.9877300613497	28.023598820058996
VFG046640(gb|WP_003016720)	NC_002745.2_prot_WP_000723301.1_540	104.71976401179941	110.59190031152649	23.098591549295776
VFG046643(gb|WP_003025501)	NC_002745.2_prot_WP_001793242.1_121	100.0	103.9877300613497	28.023598820058996
VFG046643(gb|WP_003025501)	NC_002745.2_prot_WP_000723301.1_540	104.71976401179941	110.59190031152649	23.098591549295776
VFG046645(gb|WP_003020694)	NC_002745.2_prot_WP_001793242.1_121	100.0	103.9877300613497	28.31858407079646
VFG046645(gb|WP_003020694)	NC_002745.2_prot_WP_000723301.1_540	104.71976401179941	110.59190031152649	23.098591549295776
VFG046647(gb|WP_014548582)	NC_002745.2_prot_WP_001793242.1_121	100.0	103.9877300613497	27.728613569321535
VFG046647(gb|WP_014548582)	NC_002745.2_prot_WP_000459062.1_147	82.30088495575221	81.57894736842105	24.014336917562723
VFG046650(gb|WP_014549990)	NC_002745.2_prot_WP_001793242.1_121	100.0	103.9877300613497	28.023598820058996
VFG046650(gb|WP_014549990)	NC_002745.2_prot_WP_000723301.1_540	104.71976401179941	110.59190031152649	23.380281690140844
VFG046654(gb|WP_014715512)	NC_002745.2_prot_WP_001793242.1_121	97.34513274336283	101.22699386503066	30.303030303030305
VFG046655(gb|WP_013922873)	NC_002745.2_prot_WP_001793242.1_121	94.69026548672566	98.46625766871165	28.66043613707165
VFG046656(gb|WP_011733688)	0	0.0	0.0	0.0
VFG046657(gb|WP_003016713)	0	0.0	0.0	0.0
VFG046662(gb|WP_003020697)	0	0.0	0.0	0.0
VFG046664(gb|WP_014548581)	0	0.0	0.0	0.0
VFG046667(gb|WP_014549989)	0	0.0	0.0	0.0
VFG046671(gb|WP_014715513)	0	0.0	0.0	0.0
VFG046672(gb|WP_013922874)	0	0.0	0.0	0.0
VFG046673(gb|WP_003039938)	NC_002745.2_prot_WP_000597238.1_1804	84.69750889679716	82.35294117647058	29.6218487394958
VFG046673(gb|WP_003039938)	NC_002745.2_prot_WP_000486487.1_2400	74.91103202846975	72.9636048526863	30.641330166270787
VFG046673(gb|WP_003039938)	NC_002745.2_prot_WP_000817954.1_631	77.04626334519573	75.30434782608695	27.9445727482679
VFG046673(gb|WP_003039938)	NC_002745.2_prot_WP_001064825.1_2401	102.13523131672598	97.78534923339012	25.958188153310104
VFG046674(gb|WP_012280806)	NC_002745.2_prot_WP_000597238.1_1804	87.74422735346359	85.46712802768167	29.959514170040485
VFG046674(gb|WP_012280806)	NC_002745.2_prot_WP_000486487.1_2400	76.19893428063943	74.35008665511266	31.46853146853147
VFG046674(gb|WP_012280806)	NC_002745.2_prot_WP_000737162.1_673	74.60035523978685	77.34806629834254	28.809523809523807
VFG046674(gb|WP_012280806)	NC_002745.2_prot_WP_001064825.1_2401	77.61989342806395	74.44633730834754	28.14645308924485
VFG046675(gb|WP_010031959)	NC_002745.2_prot_WP_000486487.1_2400	99.10714285714286	96.18717504332756	28.468468468468465
VFG046675(gb|WP_010031959)	NC_002745.2_prot_WP_000597238.1_1804	86.42857142857143	83.73702422145328	30.57851239669421
VFG046675(gb|WP_010031959)	NC_002745.2_prot_WP_000817954.1_631	77.32142857142857	75.30434782608695	27.25173210161663
VFG046675(gb|WP_010031959)	NC_002745.2_prot_WP_001064825.1_2401	101.60714285714285	96.9335604770017	25.83479789103691
VFG046677(gb|WP_011648738)	NC_002745.2_prot_WP_000486487.1_2400	98.93428063943162	96.53379549393414	28.186714542190305
VFG046677(gb|WP_011648738)	NC_002745.2_prot_WP_000597238.1_1804	85.96802841918296	83.73702422145328	30.57851239669421
VFG046677(gb|WP_011648738)	NC_002745.2_prot_WP_000817954.1_631	76.90941385435168	75.30434782608695	27.25173210161663
VFG046677(gb|WP_011648738)	NC_002745.2_prot_WP_001064825.1_2401	101.59857904085257	97.44463373083475	25.699300699300696
VFG046678(gb|WP_012429567)	NC_002745.2_prot_WP_000486487.1_2400	75.71428571428571	73.48353552859619	30.660377358490564
VFG046678(gb|WP_012429567)	NC_002745.2_prot_WP_000597238.1_1804	86.78571428571429	84.08304498269896	28.80658436213992
VFG046678(gb|WP_012429567)	NC_002745.2_prot_WP_001064825.1_2401	101.60714285714285	96.9335604770017	25.83479789103691
VFG046680(gb|WP_003020700)	NC_002745.2_prot_WP_000486487.1_2400	75.71428571428571	73.48353552859619	30.660377358490564
VFG046680(gb|WP_003020700)	NC_002745.2_prot_WP_000597238.1_1804	86.78571428571429	84.08304498269896	29.01234567901235
VFG046680(gb|WP_003020700)	NC_002745.2_prot_WP_001064825.1_2401	101.60714285714285	96.9335604770017	25.83479789103691
VFG046684(gb|WP_014549988)	NC_002745.2_prot_WP_000597238.1_1804	84.69750889679716	82.35294117647058	29.6218487394958
VFG046684(gb|WP_014549988)	NC_002745.2_prot_WP_000486487.1_2400	98.22064056939502	95.66724436741768	28.804347826086957
VFG046684(gb|WP_014549988)	NC_002745.2_prot_WP_000817954.1_631	77.04626334519573	75.30434782608695	27.9445727482679
VFG046684(gb|WP_014549988)	NC_002745.2_prot_WP_001064825.1_2401	79.1814946619217	75.809199318569	28.08988764044944
VFG046688(gb|WP_041263713)	NC_002745.2_prot_WP_000597238.1_1804	83.00884955752213	81.14186851211073	29.850746268656714
VFG046688(gb|WP_041263713)	NC_002745.2_prot_WP_000486487.1_2400	72.21238938053098	70.7105719237435	31.127450980392158
VFG046688(gb|WP_041263713)	NC_002745.2_prot_WP_001064825.1_2401	75.57522123893806	72.7427597955707	29.508196721311474
VFG046689(gb|WP_010031957)	0	0.0	0.0	0.0
VFG046692(gb|WP_012429566)	0	0.0	0.0	0.0
VFG046694(gb|WP_003020703)	0	0.0	0.0	0.0
VFG046695(gb|WP_003025503)	0	0.0	0.0	0.0
VFG046701(gb|WP_010031956)	0	0.0	0.0	0.0
VFG046704(gb|WP_082264135)	0	0.0	0.0	0.0
VFG046706(gb|WP_003025505)	0	0.0	0.0	0.0
VFG046718(gb|WP_003016706)	0	0.0	0.0	0.0
VFG046725(gb|WP_003039928)	0	0.0	0.0	0.0
VFG046726(gb|WP_012280810)	NC_002745.2_prot_WP_000975351.1_256	71.47335423197492	39.79057591623037	24.561403508771928
VFG046727(gb|WP_003016703)	0	0.0	0.0	0.0
VFG046730(gb|WP_012429563)	0	0.0	0.0	0.0
VFG046732(gb|WP_003020707)	0	0.0	0.0	0.0
VFG046734(gb|WP_015083854)	0	0.0	0.0	0.0
VFG046736(gb|WP_014549986)	0	0.0	0.0	0.0
VFG046740(gb|WP_013922877)	NC_002745.2_prot_WP_000975351.1_256	79.17981072555204	43.80453752181501	24.701195219123505
VFG046741(gb|WP_003039924)	0	0.0	0.0	0.0
VFG046742(gb|WP_003016702)	0	0.0	0.0	0.0
VFG046745(gb|WP_012429562)	0	0.0	0.0	0.0
VFG046747(gb|WP_003020709)	0	0.0	0.0	0.0
VFG046748(gb|WP_003032069)	0	0.0	0.0	0.0
VFG046749(gb|WP_014548569)	0	0.0	0.0	0.0
VFG046752(gb|WP_014549985)	0	0.0	0.0	0.0
VFG046756(gb|WP_013922878)	NC_002745.2_prot_WP_000975351.1_256	73.92638036809815	42.059336823734725	24.481327800829874
VFG046757(gb|WP_003039922)	0	0.0	0.0	0.0
VFG046758(gb|WP_003016699)	0	0.0	0.0	0.0
VFG046761(gb|WP_012429561)	0	0.0	0.0	0.0
VFG046763(gb|WP_003020711)	0	0.0	0.0	0.0
VFG046765(gb|WP_014548568)	0	0.0	0.0	0.0
VFG046768(gb|WP_014549984)	0	0.0	0.0	0.0
VFG046772(gb|WP_014715526)	NC_002745.2_prot_WP_000690025.1_1381	99.58677685950413	63.421052631578945	24.066390041493776
VFG046773(gb|WP_013922879)	NC_002745.2_prot_WP_000690025.1_1381	76.5840220385675	73.15789473684211	24.100719424460433
VFG046781(gb|WP_003016697)	0	0.0	0.0	0.0
VFG046775(gb|WP_012280817)	0	0.0	0.0	0.0
VFG046776(gb|WP_010031955)	0	0.0	0.0	0.0
VFG046783(gb|WP_014548567)	0	0.0	0.0	0.0
VFG046790(gb|WP_014715527)	0	0.0	0.0	0.0
VFG046791(gb|WP_013922880)	0	0.0	0.0	0.0
VFG046792(gb|WP_003039904)	0	0.0	0.0	0.0
VFG046793(gb|WP_012280823)	0	0.0	0.0	0.0
VFG046794(gb|WP_012119017)	0	0.0	0.0	0.0
VFG046795(gb|WP_003016685)	0	0.0	0.0	0.0
VFG046797(gb|WP_012429557)	0	0.0	0.0	0.0
VFG046799(gb|WP_003020726)	0	0.0	0.0	0.0
VFG046800(gb|WP_003025518)	0	0.0	0.0	0.0
VFG046801(gb|WP_014548536)	0	0.0	0.0	0.0
VFG046804(gb|WP_014549979)	0	0.0	0.0	0.0
VFG046808(gb|WP_014715534)	0	0.0	0.0	0.0
VFG046809(gb|WP_013922888)	0	0.0	0.0	0.0
VFG046817(gb|WP_003016687)	0	0.0	0.0	0.0
VFG046811(gb|WP_004287512)	0	0.0	0.0	0.0
VFG046826(gb|WP_014715533)	0	0.0	0.0	0.0
VFG046827(gb|WP_013922887)	0	0.0	0.0	0.0
VFG046828(gb|WP_003039908)	0	0.0	0.0	0.0
VFG046829(gb|WP_144402787)	0	0.0	0.0	0.0
VFG046830(gb|WP_003016688)	0	0.0	0.0	0.0
VFG046833(gb|WP_012429558)	0	0.0	0.0	0.0
VFG046835(gb|WP_003020724)	0	0.0	0.0	0.0
VFG046836(gb|WP_003025516)	0	0.0	0.0	0.0
VFG046837(gb|WP_080555349)	0	0.0	0.0	0.0
VFG046840(gb|WP_080558932)	0	0.0	0.0	0.0
VFG046844(gb|WP_155105482)	0	0.0	0.0	0.0
VFG046845(gb|WP_041263923)	0	0.0	0.0	0.0
VFG046846(gb|WP_011733691)	0	0.0	0.0	0.0
VFG046847(gb|WP_012280772)	0	0.0	0.0	0.0
VFG046848(gb|WP_010032785)	0	0.0	0.0	0.0
VFG046849(gb|WP_003015188)	0	0.0	0.0	0.0
VFG046851(gb|WP_012429467)	0	0.0	0.0	0.0
VFG046853(gb|WP_003029539)	0	0.0	0.0	0.0
VFG046854(gb|WP_003021534)	0	0.0	0.0	0.0
VFG046855(gb|WP_080555362)	0	0.0	0.0	0.0
VFG046856(gb|WP_043023527)	0	0.0	0.0	0.0
VFG046858(gb|WP_003037053)	0	0.0	0.0	0.0
VFG046862(gb|WP_014715477)	0	0.0	0.0	0.0
VFG046863(gb|WP_013922831)	0	0.0	0.0	0.0
VFG046864(gb|WP_003040005)	0	0.0	0.0	0.0
VFG046865(gb|WP_041268109)	0	0.0	0.0	0.0
VFG046866(gb|WP_012118974)	0	0.0	0.0	0.0
VFG046867(gb|WP_003015184)	0	0.0	0.0	0.0
VFG046869(gb|WP_012429466)	0	0.0	0.0	0.0
VFG046871(gb|WP_003021537)	0	0.0	0.0	0.0
VFG046873(gb|WP_014548618)	0	0.0	0.0	0.0
VFG046875(gb|WP_014550013)	0	0.0	0.0	0.0
VFG046879(gb|WP_014715475)	0	0.0	0.0	0.0
VFG046880(gb|WP_041263703)	0	0.0	0.0	0.0
VFG046881(gb|WP_003041529)	0	0.0	0.0	0.0
VFG046882(gb|WP_041268152)	0	0.0	0.0	0.0
VFG046883(gb|WP_003014238)	0	0.0	0.0	0.0
VFG046885(gb|WP_012429842)	0	0.0	0.0	0.0
VFG046887(gb|WP_003021676)	0	0.0	0.0	0.0
VFG046888(gb|WP_003027255)	0	0.0	0.0	0.0
VFG046889(gb|WP_014547522)	0	0.0	0.0	0.0
VFG046891(gb|WP_014549271)	0	0.0	0.0	0.0
VFG046895(gb|WP_041263867)	0	0.0	0.0	0.0
VFG046903(gb|WP_003020229)	NC_002745.2_prot_WP_000702778.1_693	96.54088050314465	93.88379204892966	39.73941368078176
VFG046897(gb|WP_012279796)	NC_002745.2_prot_WP_000702778.1_693	95.9119496855346	93.27217125382263	37.704918032786885
VFG046898(gb|WP_003016999)	NC_002745.2_prot_WP_000702778.1_693	96.22641509433963	93.57798165137615	39.54248366013072
VFG046899(gb|WP_080502287)	NC_002745.2_prot_WP_000702778.1_693	96.22641509433963	93.57798165137615	39.54248366013072
VFG046901(gb|WP_012429782)	NC_002745.2_prot_WP_000702778.1_693	96.54088050314465	93.88379204892966	39.413680781758956
VFG046905(gb|WP_080555353)	NC_002745.2_prot_WP_000702778.1_693	96.22641509433963	93.57798165137615	40.19607843137255
VFG046912(gb|WP_041257348)	NC_002745.2_prot_WP_000702778.1_693	96.22641509433963	93.57798165137615	37.58169934640523
VFG046913(gb|WP_013922683)	NC_002745.2_prot_WP_000702778.1_693	98.40764331210191	94.4954128440367	38.51132686084142
VFG046914(gb|WP_003038581)	0	0.0	0.0	0.0
VFG046915(gb|WP_012279795)	0	0.0	0.0	0.0
VFG046916(gb|WP_003016998)	0	0.0	0.0	0.0
VFG046919(gb|WP_012429781)	0	0.0	0.0	0.0
VFG046921(gb|WP_003020232)	0	0.0	0.0	0.0
VFG046923(gb|WP_014548552)	0	0.0	0.0	0.0
VFG046926(gb|WP_014549484)	0	0.0	0.0	0.0
VFG046930(gb|WP_013923064)	0	0.0	0.0	0.0
VFG046931(gb|WP_003038444)	NC_002745.2_prot_WP_000084769.1_1341	82.42677824267783	96.56862745098039	26.903553299492383
VFG046932(gb|WP_012279911)	0	0.0	0.0	0.0
VFG046938(gb|WP_003014609)	NC_002745.2_prot_WP_000084769.1_1341	82.42677824267783	96.56862745098039	26.39593908629442
VFG046939(gb|WP_003026529)	NC_002745.2_prot_WP_000084769.1_1341	82.42677824267783	96.56862745098039	26.39593908629442
VFG046940(gb|WP_014547699)	NC_002745.2_prot_WP_000084769.1_1341	82.42677824267783	96.56862745098039	25.888324873096447
VFG046943(gb|WP_014549388)	NC_002745.2_prot_WP_000084769.1_1341	82.42677824267783	96.56862745098039	26.903553299492383
VFG046947(gb|WP_013922207)	0	0.0	0.0	0.0
VFG046948(gb|WP_003039996)	0	0.0	0.0	0.0
VFG046949(gb|WP_012280773)	0	0.0	0.0	0.0
VFG046950(gb|WP_003015190)	0	0.0	0.0	0.0
VFG046952(gb|WP_011648659)	0	0.0	0.0	0.0
VFG046953(gb|WP_012429468)	0	0.0	0.0	0.0
VFG046955(gb|WP_003021532)	0	0.0	0.0	0.0
VFG046956(gb|WP_003025748)	0	0.0	0.0	0.0
VFG046957(gb|WP_014548613)	0	0.0	0.0	0.0
VFG046958(gb|WP_015083810)	0	0.0	0.0	0.0
VFG046960(gb|WP_014550010)	0	0.0	0.0	0.0
VFG046964(gb|WP_014715478)	0	0.0	0.0	0.0
VFG046965(gb|WP_013922832)	0	0.0	0.0	0.0
VFG046966(gb|WP_003040002)	0	0.0	0.0	0.0
VFG046967(gb|WP_003015186)	0	0.0	0.0	0.0
VFG046969(gb|WP_011648658)	0	0.0	0.0	0.0
VFG046972(gb|WP_003018480)	0	0.0	0.0	0.0
VFG046974(gb|WP_014548616)	0	0.0	0.0	0.0
VFG046977(gb|WP_014550012)	0	0.0	0.0	0.0
VFG046981(gb|WP_003040333)	NC_002745.2_prot_WP_000521495.1_2122	101.01214574898785	110.6430155210643	22.645290581162325
VFG046981(gb|WP_003040333)	NC_002745.2_prot_WP_001835549.1_2466	104.0485829959514	85.38205980066445	23.73540856031128
VFG046982(gb|WP_012280641)	NC_002745.2_prot_WP_000521495.1_2122	102.02429149797571	111.75166297117516	24.00793650793651
VFG046982(gb|WP_012280641)	NC_002745.2_prot_WP_001835549.1_2466	103.23886639676114	84.71760797342192	21.568627450980394
VFG046983(gb|WP_003014999)	NC_002745.2_prot_WP_000521495.1_2122	100.40485829959513	109.97782705099779	22.58064516129032
VFG046983(gb|WP_003014999)	NC_002745.2_prot_WP_001835549.1_2466	102.02429149797571	83.72093023255815	22.22222222222222
VFG046986(gb|WP_012429799)	NC_002745.2_prot_WP_000521495.1_2122	101.01214574898785	110.6430155210643	22.44488977955912
VFG046986(gb|WP_012429799)	NC_002745.2_prot_WP_001835549.1_2466	102.02429149797571	83.72093023255815	22.023809523809522
VFG046988(gb|WP_003022277)	NC_002745.2_prot_WP_000521495.1_2122	101.01214574898785	110.6430155210643	22.645290581162325
VFG046988(gb|WP_003022277)	NC_002745.2_prot_WP_001835549.1_2466	102.02429149797571	83.72093023255815	22.22222222222222
VFG046989(gb|WP_003025287)	NC_002745.2_prot_WP_000521495.1_2122	101.01214574898785	110.6430155210643	22.84569138276553
VFG046989(gb|WP_003025287)	NC_002745.2_prot_WP_001835549.1_2466	102.02429149797571	83.72093023255815	22.22222222222222
VFG046990(gb|WP_014548759)	NC_002745.2_prot_WP_000521495.1_2122	101.01010101010101	110.86474501108647	22.0
VFG046990(gb|WP_014548759)	NC_002745.2_prot_WP_001835549.1_2466	104.04040404040404	85.54817275747509	22.52427184466019
VFG046993(gb|WP_014550109)	NC_002745.2_prot_WP_000521495.1_2122	101.01214574898785	110.6430155210643	22.24448897795591
VFG046993(gb|WP_014550109)	NC_002745.2_prot_WP_001835549.1_2466	105.26315789473684	86.37873754152824	21.923076923076923
VFG046997(gb|WP_014714855)	NC_002745.2_prot_WP_000521495.1_2122	101.61943319838056	111.30820399113081	23.306772908366533
VFG046997(gb|WP_014714855)	NC_002745.2_prot_WP_001835549.1_2466	105.46558704453442	86.54485049833886	20.92130518234165
VFG046998(gb|WP_013922647)	NC_002745.2_prot_WP_000521495.1_2122	101.61943319838056	111.30820399113081	23.904382470119522
VFG046998(gb|WP_013922647)	NC_002745.2_prot_WP_001835549.1_2466	102.83400809716599	84.38538205980066	21.25984251968504
VFG046999(gb|WP_003040336)	0	0.0	0.0	0.0
VFG047000(gb|WP_012280619)	0	0.0	0.0	0.0
VFG047001(gb|WP_010030750)	0	0.0	0.0	0.0
VFG047002(gb|WP_003014997)	0	0.0	0.0	0.0
VFG047004(gb|WP_012429800)	0	0.0	0.0	0.0
VFG047006(gb|WP_003022279)	0	0.0	0.0	0.0
VFG047007(gb|WP_003025290)	0	0.0	0.0	0.0
VFG047008(gb|WP_014548760)	0	0.0	0.0	0.0
VFG047011(gb|WP_014550110)	0	0.0	0.0	0.0
VFG047015(gb|WP_014714811)	0	0.0	0.0	0.0
VFG047016(gb|WP_013922609)	0	0.0	0.0	0.0
VFG047017(gb|WP_012280626)	NC_002745.2_prot_WP_001793242.1_121	100.0	102.1472392638037	27.627627627627625
VFG047018(gb|WP_010030795)	NC_002745.2_prot_WP_001793242.1_121	95.1951951951952	97.23926380368098	28.706624605678233
VFG047020(gb|WP_012429801)	NC_002745.2_prot_WP_001793242.1_121	91.11747851002865	97.54601226993866	28.930817610062892
VFG047020(gb|WP_012429801)	NC_002745.2_prot_WP_000940790.1_146	101.1461318051576	58.154859967051074	22.096317280453256
VFG047022(gb|WP_003029663)	NC_002745.2_prot_WP_001793242.1_121	95.1951951951952	97.23926380368098	28.706624605678233
VFG047022(gb|WP_003029663)	NC_002745.2_prot_WP_000940790.1_146	102.40240240240239	56.17792421746294	21.700879765395893
VFG047023(gb|WP_003030216)	NC_002745.2_prot_WP_001793242.1_121	95.1951951951952	97.23926380368098	29.02208201892745
VFG047023(gb|WP_003030216)	NC_002745.2_prot_WP_000940790.1_146	102.40240240240239	56.17792421746294	21.994134897360702
VFG047024(gb|WP_014548761)	NC_002745.2_prot_WP_001793242.1_121	95.4954954954955	97.54601226993866	28.930817610062892
VFG047027(gb|WP_014550111)	NC_002745.2_prot_WP_001793242.1_121	93.80530973451327	97.54601226993866	28.30188679245283
VFG047031(gb|WP_014714817)	NC_002745.2_prot_WP_001793242.1_121	99.40652818991099	102.76073619631903	28.35820895522388
VFG047031(gb|WP_014714817)	NC_002745.2_prot_WP_000940790.1_146	99.70326409495549	55.35420098846787	22.61904761904762
VFG047032(gb|WP_013922615)	NC_002745.2_prot_WP_001793242.1_121	100.90361445783131	102.76073619631903	27.46268656716418
VFG047033(gb|WP_012280623)	0	0.0	0.0	0.0
VFG047034(gb|WP_010030797)	NC_002745.2_prot_WP_000721336.1_2474	81.97278911564626	83.68055555555556	27.385892116182575
VFG047037(gb|WP_012429802)	NC_002745.2_prot_WP_000721336.1_2474	81.97278911564626	83.68055555555556	26.970954356846473
VFG047039(gb|WP_003018140)	NC_002745.2_prot_WP_000721336.1_2474	81.97278911564626	83.68055555555556	26.970954356846473
VFG047040(gb|WP_003025230)	NC_002745.2_prot_WP_000721336.1_2474	81.97278911564626	83.68055555555556	26.970954356846473
VFG047041(gb|WP_014548762)	NC_002745.2_prot_WP_000721336.1_2474	83.61774744027304	85.06944444444444	27.346938775510203
VFG047044(gb|WP_014550113)	NC_002745.2_prot_WP_000721336.1_2474	81.93979933110369	85.06944444444444	26.93877551020408
VFG047048(gb|WP_014714814)	0	0.0	0.0	0.0
VFG047049(gb|WP_013922612)	NC_002745.2_prot_WP_000721336.1_2474	82.0945945945946	84.375	25.925925925925924
VFG047050(gb|WP_011457399)	0	0.0	0.0	0.0
VFG047053(gb|WP_012429803)	0	0.0	0.0	0.0
VFG047055(gb|WP_003022283)	0	0.0	0.0	0.0
VFG047061(gb|WP_014367992)	0	0.0	0.0	0.0
VFG047062(gb|WP_003040346)	0	0.0	0.0	0.0
VFG047063(gb|WP_003014993)	0	0.0	0.0	0.0
VFG047066(gb|WP_012429804)	0	0.0	0.0	0.0
VFG047068(gb|WP_003022285)	0	0.0	0.0	0.0
VFG047069(gb|WP_003025226)	0	0.0	0.0	0.0
VFG047070(gb|WP_014548763)	0	0.0	0.0	0.0
VFG047073(gb|WP_014550114)	0	0.0	0.0	0.0
VFG047077(gb|WP_003014991)	0	0.0	0.0	0.0
VFG047082(gb|WP_003022287)	0	0.0	0.0	0.0
VFG047089(gb|WP_012280632)	0	0.0	0.0	0.0
VFG047095(gb|WP_003014989)	0	0.0	0.0	0.0
VFG047102(gb|WP_014714829)	0	0.0	0.0	0.0
VFG047103(gb|WP_013922616)	0	0.0	0.0	0.0
VFG047104(gb|WP_003040350)	0	0.0	0.0	0.0
VFG047105(gb|WP_012280807)	0	0.0	0.0	0.0
VFG047106(gb|WP_003014987)	0	0.0	0.0	0.0
VFG047109(gb|WP_012429805)	0	0.0	0.0	0.0
VFG047111(gb|WP_003022291)	0	0.0	0.0	0.0
VFG047113(gb|WP_014548769)	0	0.0	0.0	0.0
VFG047119(gb|WP_011733707)	NC_002745.2_prot_WP_000692504.1_123	111.04972375690608	103.60824742268042	23.134328358208954
VFG047120(gb|WP_010030800)	NC_002745.2_prot_WP_000692504.1_123	113.66120218579235	107.21649484536083	22.115384615384613
VFG047121(gb|WP_003014984)	NC_002745.2_prot_WP_000692504.1_123	113.66120218579235	107.21649484536083	21.875
VFG047123(gb|WP_003025222)	NC_002745.2_prot_WP_000692504.1_123	113.66120218579235	107.21649484536083	22.115384615384613
VFG047125(gb|WP_003022292)	NC_002745.2_prot_WP_000692504.1_123	113.66120218579235	107.21649484536083	22.115384615384613
VFG047132(gb|WP_003014983)	0	0.0	0.0	0.0
VFG047135(gb|WP_012429806)	0	0.0	0.0	0.0
VFG047137(gb|WP_003022294)	0	0.0	0.0	0.0
VFG047143(gb|WP_011733708)	NC_002745.2_prot_WP_001793242.1_121	94.1358024691358	93.55828220858896	39.01639344262295
VFG047143(gb|WP_011733708)	NC_002745.2_prot_WP_000459062.1_147	69.75308641975309	66.08187134502924	26.548672566371685
VFG047143(gb|WP_011733708)	NC_002745.2_prot_WP_000723301.1_540	99.07407407407408	100.0	24.610591900311526
VFG047143(gb|WP_011733708)	NC_002745.2_prot_WP_000940790.1_146	83.0246913580247	44.3163097199341	28.25278810408922
VFG047144(gb|WP_010030803)	NC_002745.2_prot_WP_001793242.1_121	94.42724458204334	93.55828220858896	39.01639344262295
VFG047144(gb|WP_010030803)	NC_002745.2_prot_WP_000459062.1_147	69.96904024767801	66.08187134502924	26.548672566371685
VFG047144(gb|WP_010030803)	NC_002745.2_prot_WP_000723301.1_540	99.69040247678018	100.31152647975077	24.53416149068323
